trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
0,61,7,22.977681227377744,25.530756919308605,50.0,"['31965', '114077', '373657', '242598', '324981', '546972', '175316']"
0,62,11,34.155048043635574,37.950053381817305,50.0,"['170825', '463762', '422424', '56291', '3612', '242999', '516263', '383865', '124562', '339433', '482395']"
0,63,11,36.41944170812266,40.46604634235851,50.0,"['155119', '256426', '224866', '176608', '409483', '432671', '504968', '472629', '141350', '372134', '318055']"
0,64,7,30.766957251120445,34.185508056800494,50.0,"['239985', '5296', '319337', '162004', '425185', '491740', '373440']"
0,65,10,27.750119648832065,30.83346627648007,50.0,"['112300', '91480', '427800', '331771', '506136', '270459', '122061', '236160', '237735', '478833']"
0,66,2,14.033823837098335,15.593137596775929,25.0,"['329123', '298681']"
0,67,6,19.82987534789866,22.03319483099851,25.0,"['523081', '173606', '304116', '417114', '342684', '201928']"
0,68,8,28.941850355667906,32.15761150629767,50.0,"['346824', '425465', '411121', '415007', '63556', '124966', '365132', '498546']"
0,69,7,19.050629827304995,21.16736647478333,25.0,"['506220', '333827', '279160', '74247', '133636', '303298', '120305']"
0,70,5,22.62455936632847,25.13839929592052,50.0,"['381087', '330101', '527111', '389346', '412293']"
0,71,11,27.133731433239177,30.148590481376864,50.0,"['172155', '27287', '301504', '70024', '224398', '93768', '47630', '160500', '188246', '349207', '451461']"
0,72,3,14.058168909696587,15.62018767744065,25.0,"['15089', '537920', '175977']"
0,73,11,25.028050779721497,27.80894531080166,50.0,"['289531', '125128', '545696', '229548', '524444', '42335', '40995', '312422', '234094', '230471', '222350']"
0,74,3,13.244804989621157,14.716449988467952,25.0,"['496323', '524510', '51960']"
0,75,8,22.71215808776569,25.235731208628543,50.0,"['265551', '343474', '275286', '18838', '273801', '206494', '282801', '547304']"
0,76,8,34.84425229386149,38.71583588206832,50.0,"['323278', '500108', '119842', '47959', '448971', '489009', '454110', '67009']"
0,77,12,31.098222576406965,34.55358064045218,50.0,"['510593', '197532', '126829', '128310', '77868', '203389', '167202', '485700', '153713', '120348', '503022', '334183']"
0,78,6,20.17176922434736,22.413076915941513,25.0,"['117120', '369055', '523530', '516138', '57486', '202039']"
0,79,13,31.76325542601264,35.292506028902935,50.0,"['114719', '524546', '35932', '451771', '545763', '507777', '452253', '210595', '235662', '510701', '453474', '217704', '327612']"
0,80,2,24.358954167858958,27.065504630954397,50.0,"['534341', '162605']"
0,81,9,20.90226299914628,23.22473666571809,25.0,"['146446', '332159', '449181', '20210', '238242', '28159', '199812', '428936', '185819']"
0,82,3,12.442082408451157,13.824536009390174,25.0,"['347246', '68232', '34928']"
0,83,13,34.019635790125584,37.79959532236176,50.0,"['414301', '87191', '122601', '547294', '7292', '56167', '509992', '219636', '160898', '131393', '292090', '124544', '315517']"
0,84,10,28.459817189390492,31.622019099322767,50.0,"['188953', '4916', '446322', '159311', '19670', '370745', '237120', '225298', '437412', '359627']"
0,85,2,19.672128247643826,21.857920275159806,25.0,"['107460', '513045']"
