trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
117,3,8,79.37529493619992,88.19477215133324,
117,4,2,18.437975209536724,20.48663912170747,25.0
118,1,3,43.459317112628796,48.288130125143105,50.0
118,2,8,60.65272900971351,67.3919211219039,75.0
118,3,7,49.91982765314365,55.46647517015961,75.0
118,4,9,79.63104520498898,88.47893911665442,
119,1,3,22.400963866367825,24.889959851519805,25.0
119,2,10,75.01525598062788,83.35028442291987,
119,3,8,59.01341376952805,65.57045974392005,75.0
119,4,6,78.50102689574146,87.22336321749052,
120,1,5,38.758825970495415,43.06536218943935,50.0
120,2,2,17.64886435204402,19.60984928004891,25.0
120,3,11,75.4299239249264,83.81102658325155,
120,4,6,71.05240733101253,78.9471192566806,
120,5,3,37.91578249615718,42.12864721795242,50.0
121,1,1,18.86166812245891,20.95740902495434,25.0
121,2,9,75.16115742764475,83.5123971418275,
121,3,7,67.71252410321013,75.2361378924557,
121,4,1,11.449525259505114,12.72169473278346,25.0
121,5,5,47.618865582430686,52.909850647145205,75.0
121,6,4,29.258781640742495,32.50975737860277,50.0
122,1,4,33.41608899061673,37.12898776735192,50.0
122,2,11,69.80176797369356,77.55751997077061,
122,3,10,115.42955585952497,128.25506206613886,
122,4,2,14.161267714631524,15.734741905146137,25.0
123,1,4,75.4701901913378,83.85576687926422,
123,2,10,47.4293718041651,52.69930200462789,75.0
123,3,3,30.337674503519192,33.70852722613243,50.0
123,4,9,66.16347634210378,73.51497371344864,75.0
123,5,1,22.08132890766667,24.53480989740741,25.0
124,1,9,56.756837129816915,63.063152366463235,75.0
124,2,9,91.93392712791679,102.14880791990754,
124,3,4,33.900787347839824,37.66754149759981,50.0
124,4,5,59.9383927395121,66.59821415501345,75.0
125,1,12,66.01430430085074,73.34922700094526,75.0
125,2,4,32.25533947333182,35.8392660814798,50.0
125,3,11,108.0237565230672,120.02639613674134,
126,1,9,45.4112497190251,50.45694413225011,75.0
126,2,10,66.35060443493647,73.72289381659608,75.0
126,3,8,109.39167804259561,121.54630893621734,
127,1,1,8.579319092707957,9.532576769675508,25.0
127,2,6,42.91051226298849,47.6783469588761,50.0
127,3,7,64.57156296580125,71.7461810731125,75.0
127,4,6,84.62869820960145,94.03188689955716,
127,5,7,35.00538094867211,38.89486772074679,50.0
128,1,5,30.742141055550476,34.157934506167194,50.0
128,2,7,50.025620782084886,55.584023091205424,75.0
128,3,11,115.27357147755177,128.08174608616864,
128,4,4,31.057251753744982,34.50805750416109,50.0
129,1,12,86.98763439846974,96.65292710941081,
129,2,2,23.164975638151997,25.738861820168886,50.0
129,3,4,23.20646569565483,25.784961884060923,50.0
129,4,9,91.14254236734574,101.26949151927305,
130,1,11,75.80566983353968,84.22852203726632,
130,2,5,78.58514101173066,87.3168233463674,
130,3,1,7.703845063527433,8.559827848363815,25.0
130,4,8,71.7252335990323,79.69470399892477,
130,5,2,17.126313577618816,19.02923730846535,25.0
131,1,11,81.91566603464133,91.01740670515703,
131,2,2,53.660343343572386,59.62260371508043,75.0
131,3,7,41.95950881446295,46.62167646051439,50.0
131,4,2,34.90834080247364,38.78704533608182,50.0
131,5,3,22.501938474248455,25.00215386027606,50.0
131,6,2,18.183348651089684,20.203720723432983,25.0
132,1,7,43.22364391954356,48.02627102171507,50.0
132,2,3,63.13160876703363,70.1462319633707,75.0
132,3,11,89.35438901942261,99.28265446602512,
132,4,6,29.57324547361481,32.85916163734979,50.0
133,1,9,73.8843125134484,82.09368057049822,
133,2,8,73.4340604545919,81.59340050510211,
133,3,7,51.566792425209066,57.29643602801007,75.0
133,4,3,42.69675688345182,47.44084098161313,50.0
134,1,1,45.833742305110356,50.9263803390115,75.0
134,2,1,31.605586987184683,35.11731887464965,50.0
134,3,6,39.170190037724225,43.522433375249136,50.0
134,4,3,33.06912206864449,36.743468965160545,50.0
134,5,6,33.36675967716745,37.07417741907494,50.0
134,6,4,50.573760734366864,56.19306748262985,75.0
134,7,2,19.601434299059186,21.779371443399096,25.0
134,8,4,32.962202360942285,36.62466928993587,50.0
135,1,12,95.91448325501607,106.57164806112895,
135,2,6,40.812638311094425,45.347375901216026,50.0
135,3,9,80.51761500857394,89.46401667619327,
136,1,4,26.362822299820422,29.292024777578245,50.0
136,2,8,75.93775623516294,84.37528470573659,
136,3,10,60.94305480038997,67.71450533376664,75.0
136,4,5,72.5232237144376,80.58135968270845,
137,1,5,39.964291798157674,44.40476866461964,50.0
137,2,12,122.47205313138575,136.08005903487305,
137,3,6,32.52540301511017,36.139336683455745,50.0
137,4,3,38.89824760440913,43.22027511601014,50.0
137,5,1,11.449525259505114,12.72169473278346,25.0
138,1,10,75.2638274323489,83.62647492483211,
138,2,9,51.04219168848944,56.71354632054382,75.0
138,3,8,96.77433468808356,107.52703854231505,
139,1,5,40.61907626137966,45.13230695708851,50.0
139,2,12,107.4172967633908,119.35255195932311,
139,3,4,41.56800106426018,46.18666784917798,50.0
139,4,3,27.515335054685426,30.572594505206027,50.0
139,5,3,39.50257009027552,43.89174454475057,50.0
140,1,4,54.70829056724212,60.78698951915791,75.0
140,2,8,61.11366749170752,67.90407499078613,75.0
140,3,6,48.52829651065793,53.92032945628659,75.0
140,4,1,15.920816003522313,17.689795559469236,25.0
140,5,3,26.453238917719506,29.392487686355008,50.0
140,6,1,31.605586987184683,35.11731887464965,50.0
140,7,4,32.95370976488159,36.61523307209065,50.0
141,1,10,74.46986117775036,82.7442901975004,
141,2,12,80.80745159214516,89.78605732460572,
141,3,5,60.623396151362996,67.35932905707,75.0
142,1,7,38.982249148775374,43.31361016530597,50.0
142,2,5,51.57798511229595,57.3088723469955,75.0
142,3,3,36.92803994668647,41.0311554963183,50.0
142,4,4,31.30118547238137,34.77909496931263,50.0
142,5,2,13.226784261993533,14.696426957770592,25.0
142,6,2,20.73126364413051,23.034737382367233,25.0
142,7,4,79.75045089162282,88.61161210180313,
143,1,2,19.214826914933862,21.349807683259847,25.0
143,2,9,107.1500043163223,119.05556035146921,
143,3,5,32.28808084394006,35.87564538215562,50.0
143,4,6,48.039633384374135,53.37737042708237,75.0
143,5,5,30.157873142504464,33.50874793611607,50.0
144,1,1,29.908809568926095,33.2320106321401,50.0
144,2,5,43.365131493776204,48.183479437529115,50.0
144,3,8,91.8274114932625,102.03045721473612,
144,4,5,29.243349965261995,32.49261107251333,50.0
144,5,2,16.812186277988026,18.68020697554225,25.0
144,6,6,39.52725146848836,43.9191682983204,50.0
145,1,3,51.66279662063285,57.403107356258715,75.0
145,2,6,46.855503859653815,52.061670955170904,75.0
145,3,1,11.22547482498412,12.47274980553791,25.0
145,4,3,29.14611311758725,32.3845701306525,50.0
145,5,3,18.01725606883276,20.01917340981418,25.0
145,6,5,30.541641395275835,33.93515710586204,50.0
145,7,5,66.86684072797333,74.29648969774814,75.0
145,8,1,18.86166812245891,20.95740902495434,25.0
146,1,9,71.78848510558664,79.76498345065183,
146,2,8,75.59411562803648,83.99346180892941,
146,3,10,67.20987524467942,74.67763916075491,75.0
147,1,4,60.632116105818376,67.36901789535375,75.0
147,2,6,32.55943902990315,36.17715447767017,50.0
147,3,1,10.61911050464813,11.799011671831256,25.0
147,4,9,98.02920367332425,108.92133741480471,
147,5,7,52.43827113899329,58.26474570999254,75.0
148,1,10,63.94324147046537,71.04804607829485,75.0
148,2,3,34.51650797766525,38.351675530739165,50.0
148,3,6,60.17269553672993,66.85855059636658,75.0
148,4,8,71.9614529051515,79.95716989461278,
149,1,4,57.47929927235535,63.86588808039483,75.0
149,2,4,45.47978027368828,50.53308919298697,75.0
149,3,11,67.96809543168081,75.5201060352009,
149,4,6,61.34150082689349,68.15722314099276,75.0
149,5,2,16.39640995561703,18.218233284018922,25.0
150,1,6,83.35553700256902,92.6172633361878,
150,2,12,84.42512058190637,93.80568953545152,
150,3,9,54.62200008281475,60.6911112031275,75.0
151,1,1,17.149614713298867,19.055127459220962,25.0
151,2,8,64.85813269109309,72.06459187899232,75.0
151,3,4,47.22465976217529,52.471844180194765,75.0
151,4,7,72.4044027970442,80.44933644116021,
151,5,7,42.79945098725082,47.5549455413898,50.0
152,1,8,77.35666735800059,85.95185262000065,
152,2,3,21.37636357927638,23.751515088084865,25.0
152,3,12,74.59327915977336,82.88142128863707,
152,4,4,61.44853533648994,68.27615037387771,75.0
153,1,3,44.55877154485869,49.5097461609541,50.0
153,2,5,24.42398983191992,27.13776647991102,50.0
153,3,1,13.917712112415307,15.464124569350341,25.0
153,4,6,58.25275614343593,64.7252846038177,75.0
153,5,7,76.67685611079114,85.19650678976792,
153,6,1,18.86166812245891,20.95740902495434,25.0
153,7,1,16.69485275501319,18.5498363944591,25.0
153,8,3,22.07883646489143,24.532040516546033,25.0
154,1,1,9.961057106092728,11.06784122899192,25.0
154,2,7,104.65594267180191,116.28438074644656,
154,3,8,46.83853906871194,52.042821187457704,75.0
154,4,11,65.48192210170963,72.75769122412181,75.0
155,1,1,45.833742305110356,50.9263803390115,75.0
155,2,3,25.198006450956605,27.997784945507338,50.0
155,3,4,45.95942811500956,51.066031238899505,75.0
155,4,9,61.68757040909761,68.54174489899734,75.0
155,5,10,66.11586822146901,73.46207580163224,75.0
156,1,3,22.494266089643567,24.99362898849285,25.0
156,2,4,59.84210661124855,66.49122956805395,75.0
156,3,9,82.37911651292237,91.53235168102485,
156,4,8,56.95540894373712,63.283787715263465,75.0
156,5,3,22.260679917879386,24.73408879764376,25.0
157,1,9,85.28094421916953,94.75660468796615,
157,2,4,25.937095139179934,28.818994599088814,50.0
157,3,12,80.70615698144091,89.67350775715657,
157,4,2,31.862474803146213,35.40274978127357,50.0
158,1,7,65.24245968583502,72.49162187315001,75.0
158,2,9,68.71633613148342,76.35148459053713,
158,3,7,35.3850993541835,39.31677706020389,50.0
158,4,4,59.53259188115681,66.14732431239645,75.0
159,1,1,17.149614713298867,19.055127459220962,25.0
159,2,5,46.678021810410996,51.86446867823444,75.0
159,3,2,16.2140896712311,18.015655190256776,25.0
159,4,9,43.528516422951014,48.36501824772335,50.0
159,5,10,117.95217923868631,131.05797693187367,
160,1,10,64.7409387794628,71.93437642162533,75.0
160,2,1,11.409086216090646,12.67676246232294,25.0
160,3,5,32.00209311949587,35.557881243884296,50.0
160,4,11,113.87123724617278,126.52359694019198,
161,1,1,11.409086216090646,12.67676246232294,25.0
161,2,6,37.8636673548181,42.07074150535344,50.0
161,3,6,79.48270351306265,88.31411501451404,
161,4,2,18.793194415856636,20.881327128729595,25.0
161,5,1,17.141314318934338,19.04590479881593,25.0
161,6,1,8.579319092707957,9.532576769675508,25.0
161,7,3,31.555318740963173,35.06146526773686,50.0
161,8,1,9.143960032281315,10.159955591423683,25.0
161,9,5,28.48141376461158,31.646015294012866,50.0
161,10,1,45.833742305110356,50.9263803390115,75.0
162,1,7,56.553697761983415,62.837441957759346,75.0
162,2,11,96.44297386171789,107.15885984635321,
162,3,9,67.80221045619196,75.33578939576884,
163,1,11,77.06773286300228,85.63081429222476,
163,2,8,105.45445617667079,117.17161797407866,
163,3,1,10.61911050464813,11.799011671831256,25.0
163,4,6,31.123109794808624,34.58123310534292,50.0
163,5,1,10.33080549723244,11.47867277470271,25.0
164,1,6,43.89163541907835,48.76848379897594,50.0
164,2,7,55.72993535488833,61.92215039432037,75.0
164,3,5,59.037853076222504,65.59761452913611,75.0
164,4,7,59.21827556533541,65.79808396148378,75.0
164,5,2,21.073222247548923,23.41469138616547,25.0
165,1,9,69.37112154111622,77.07902393457358,
165,2,12,108.26650967294437,120.29612185882706,
165,3,6,38.74497816890213,43.049975743224586,50.0
166,1,4,45.20356250816256,50.22618056462507,75.0
166,2,12,117.37994846818088,130.42216496464542,
166,3,1,15.920816003522313,17.689795559469236,25.0
166,4,9,57.03418593093747,63.37131770104163,75.0
166,5,1,18.86166812245891,20.95740902495434,25.0
167,1,1,7.703845063527433,8.559827848363815,25.0
167,2,2,14.564507720227652,16.182786355808503,25.0
167,3,9,78.12037389359166,86.80041543732406,
167,4,12,108.31018789805397,120.34465322005997,
167,5,3,21.07008832356752,23.41120924840836,25.0
168,1,6,34.313230448276954,38.12581160919662,50.0
168,2,8,74.21174648506094,82.45749609451215,
168,3,6,49.04591812790604,54.495464586562264,75.0
168,4,7,71.07404783528347,78.97116426142607,
169,1,6,47.840963041215176,53.15662560135019,75.0
169,2,1,15.920816003522313,17.689795559469236,25.0
169,3,5,49.71635776781249,55.24039751979166,75.0
169,4,12,108.61244617408869,120.68049574898743,
169,5,3,28.462879573586456,31.625421748429396,50.0
170,1,5,41.279398915195436,45.86599879466159,50.0
170,2,12,125.70698630035382,139.67442922261534,
170,3,10,50.15825911452658,55.73139901614064,75.0
171,1,5,48.86928932256388,54.29921035840431,75.0
171,2,6,72.07403985386813,80.08226650429792,
171,3,5,42.383463862068886,47.092737624520986,50.0
171,4,5,31.46012589902346,34.955695443359396,50.0
171,5,6,52.89674295994206,58.77415884438007,75.0
172,1,10,72.85292641730531,80.94769601922812,
172,2,10,93.14006385428749,103.4889598380972,
172,3,7,48.48288577613958,53.86987308459953,75.0
173,1,5,96.86575390766714,107.62861545296349,
173,2,10,49.33300971602407,54.814455240026746,75.0
173,3,12,71.7143146448436,79.682571827604,
174,1,2,20.945805368339066,23.273117075932294,25.0
174,2,7,77.03164255216873,85.59071394685415,
174,3,11,81.83803072170278,90.93114524633641,
174,4,7,43.68892113172482,48.54324570191646,50.0
175,1,7,77.813960371065,86.45995596785,
175,2,2,33.523570774615706,37.24841197179523,50.0
175,3,1,16.69485275501319,18.5498363944591,25.0
175,4,1,15.920816003522313,17.689795559469236,25.0
175,5,2,27.74674146625076,30.829712740278623,50.0
175,6,4,26.446246202080804,29.384718002312002,50.0
175,7,7,51.9643112869405,57.73812365215611,75.0
175,8,3,23.621487095707277,26.246096773008084,50.0
176,1,9,85.44345158102969,94.93716842336632,
176,2,10,74.66799158532183,82.96443509480203,
176,3,7,53.849494284594236,59.832771427326925,75.0
176,4,1,9.961057106092728,11.06784122899192,25.0
177,1,2,27.505990422126974,30.56221158014108,50.0
177,2,3,31.54224458101257,35.0469384233473,50.0
177,3,12,93.05844570120969,103.3982730013441,
177,4,4,31.262928249168286,34.736586943520315,50.0
177,5,2,49.59500992805096,55.10556658672329,75.0
177,6,2,24.36459833748126,27.071775930534734,50.0
177,7,2,17.390760045185136,19.323066716872372,25.0
178,1,7,51.642714634205944,57.380794038006606,75.0
178,2,12,121.9338880135608,135.48209779284534,
178,3,5,35.61537796893128,39.57264218770142,50.0
178,4,3,20.277339992471013,22.530377769412237,25.0
179,1,2,23.19519936828466,25.77244374253851,50.0
179,2,3,18.488445136625813,20.542716818473124,25.0
179,3,3,39.46877263396635,43.85419181551817,50.0
179,4,1,8.579319092707957,9.532576769675508,25.0
179,5,1,10.08719007950461,11.207988977227345,25.0
179,6,12,90.29345850002716,100.32606500003017,
179,7,5,69.94745895412751,77.71939883791946,
180,1,3,27.895841192723914,30.995379103026572,50.0
180,2,7,51.16033840075696,56.844820445285514,75.0
180,3,7,75.26413861655182,83.62682068505758,
180,4,3,25.24396940838538,28.048854898205974,50.0
180,5,1,8.579319092707957,9.532576769675508,25.0
180,6,6,69.17202732875008,76.85780814305564,
181,1,4,30.61024794765567,34.0113866085063,50.0
181,2,3,20.595799846888895,22.88422205209877,25.0
181,3,1,15.920816003522313,17.689795559469236,25.0
181,4,9,81.74472537357666,90.8274726373074,
181,5,6,50.485316376168626,56.0947959735207,75.0
181,6,3,20.651421657872092,22.946024064302325,25.0
181,7,1,45.833742305110356,50.9263803390115,75.0
182,1,5,36.88547914539264,40.98386571710293,50.0
182,2,7,30.835408795795253,34.26156532866139,50.0
182,3,9,100.85251594837807,112.05835105375341,
182,4,5,55.1302266612886,61.25580740143178,75.0
182,5,1,29.908809568926095,33.2320106321401,50.0
183,1,1,9.961057106092728,11.06784122899192,25.0
183,2,10,89.13106257172336,99.0345139685815,
183,3,10,88.09788410556453,97.8865378950717,
183,4,5,31.25223875648777,34.724709729430856,50.0
183,5,1,12.41043516524736,13.7893724058304,25.0
184,1,1,9.143960032281315,10.159955591423683,25.0
184,2,4,28.204456056884943,31.338284507649938,50.0
184,3,6,46.43674522867757,51.596383587419524,75.0
184,4,1,18.86166812245891,20.95740902495434,25.0
184,5,9,56.61989847831371,62.91099830923745,75.0
184,6,1,29.908809568926095,33.2320106321401,50.0
184,7,5,86.06414002307216,95.62682224785794,
185,1,6,42.51737908627598,47.241532318084424,50.0
185,2,8,81.04728658139425,90.0525406459936,
185,3,2,21.41397327675575,23.793303640839724,25.0
185,4,10,88.60010219056774,98.44455798951971,
185,5,1,9.102514816364543,10.11390535151616,25.0
186,1,8,66.38797417451065,73.76441574945628,75.0
186,2,10,111.22572482099253,123.58413868999169,
186,3,1,9.961057106092728,11.06784122899192,25.0
186,4,7,44.04079687524647,48.93421875027386,50.0
186,5,1,10.534539891060303,11.705044323400337,25.0
187,1,5,27.149071621579687,30.16563513508854,50.0
187,2,5,34.935873339156565,38.8176370435073,50.0
187,3,11,131.09972767880524,145.66636408756136,
187,4,6,40.56373094985296,45.07081216650329,50.0
188,1,5,37.653259318467725,41.83695479829747,50.0
188,2,12,73.88260697595982,82.09178552884424,
188,3,7,75.56069952654101,83.9563328072678,
188,4,3,37.63733638048291,41.81926264498101,50.0
189,1,2,25.43721840762454,28.26357600847171,50.0
189,2,2,23.915360385401996,26.57262265044666,50.0
189,3,1,18.86166812245891,20.95740902495434,25.0
189,4,7,50.11657902118359,55.6850878013151,75.0
189,5,5,47.06100156658242,52.29000174064713,75.0
189,6,1,17.141314318934338,19.04590479881593,25.0
189,7,7,81.98369046909741,91.09298941010823,
189,8,2,25.538382119601486,28.37598013289054,50.0
190,1,1,9.961057106092728,11.06784122899192,25.0
190,2,8,44.34881113881204,49.27645682090226,50.0
190,3,12,73.40274324710292,81.55860360789212,
190,4,6,90.28538345161333,100.3170927240148,
191,1,11,136.65190840938354,151.83545378820392,
191,2,5,41.50489952997202,46.11655503330225,50.0
191,3,4,39.569529698191246,43.966144109101386,50.0
191,4,2,14.04937924312847,15.610421381253856,25.0
191,5,5,29.329431510684447,32.58825723409383,50.0
192,1,6,47.22583556974177,52.47315063304641,75.0
192,2,12,81.57057453412158,90.63397170457952,
192,3,9,83.00465084266733,92.22738982518592,
193,1,10,81.05303764097941,90.05893071219934,
193,2,5,45.87398255861433,50.9710917317937,75.0
193,3,4,26.818145302986412,29.797939225540457,50.0
193,4,5,56.73911495957149,63.04346106619054,75.0
193,5,3,31.929283994105376,35.47698221567264,50.0
194,1,7,73.8731181940164,82.08124243779599,
194,2,8,62.57366119169903,69.52629021299892,75.0
194,3,10,62.95348254813777,69.9483139423753,75.0
194,4,2,35.428264061745764,39.36473784638418,50.0
195,1,7,84.73953291085854,94.1550365676206,
195,2,7,31.674968847632943,35.19440983070327,50.0
195,3,4,42.48070877527109,47.20078752807899,50.0
195,4,3,56.19219888564167,62.43577653960186,75.0
195,5,4,31.57133209332367,35.079257881470745,50.0
195,6,2,17.23851529950634,19.153905888340375,25.0
196,1,11,71.18164116679635,79.09071240755151,
196,2,11,108.76737086862063,120.85263429846736,
196,3,5,33.71027136610672,37.45585707345191,50.0
197,1,8,50.34384964132501,55.93761071258334,75.0
